9,1
4,0
5,2
10,3
0,0
8,2
9,0
10,9
10,1
7,0
7,1
8,0
8,1
8,0
9,0
8,1
5,0
5,13
5,2
8,4
9,0
6,0
6,2
3,1
6,0
4,2
10,0
8,0
6,1
7,0
10,1
10,1
0,2
10,1
10,0
10,0
6,1
8,0
9,0
4,0
9,0
10,0
0,10
5,1
6,1
6,2
7,36
6,0
8,0
7,0
1,3
5,7
7,0
6,3
8,0
5,2
7,0
10,0
8,0
8,0
10,0
3,3
9,1
1,0
7,0
7,20
6,1
7,0
6,0
9,0
9,0
10,4
8,0
5,0
3,2
5,3
8,1
3,1
10,0
6,0
8,0
7,0
7,1
2,0
3,4
7,0
8,0
5,1
10,0
9,0
7,2
10,8
4,0
4,3
4,0
9,0
8,2
10,0
0,1
9,0
